key,source
disease,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the bone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the voice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the skin,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the body,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the sea,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the ocean,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the river,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the mountain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the rain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the snow,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the tree,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the sun,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the moon,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the world,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the forest,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the sky,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the plant,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the wind,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
soil/earth [ground],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the flower,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the valley,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the root,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the lake,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the star,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the grass,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the leaf,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the air,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the sand,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the beach,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the wave,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the fire,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ice,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the island,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hill,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the heat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
nature,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
glass,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
metal,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
plastic,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
wood,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
stone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
diamond,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
clay,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
dust,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
gold,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
copper,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
silver,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
material,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the meter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the kilogram,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the inch,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the pound,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the half,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the circle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the square,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
temperature,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the date,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
weight,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the edge,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the corner,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the map,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the dot,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the consonant,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the vowel,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the light,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the sound,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
yes,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
no,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the piece,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
pain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the injury,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hole,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the image,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the pattern,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the noun,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the verb,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the adjective,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the top,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
